IOC.NS,60d,7,1h,8,38,7,-1750.0152587890625,500000,1000,0.1,1.0,0,7,0.0,100.0,2023-04-03 09:15:00+05:30 - 2023-06-08 13:15:00+05:30
IOC.NS,60d,7,1h,8,38,6,4649.986267089844,500000,1000,1,10,1,5,16.666666666666664,83.33333333333334,2023-04-10 09:15:00+05:30 - 2023-06-07 09:15:00+05:30
IOC.NS,60d,7,1h,8,38,6,3999.9847412109375,500000,1000,0.9,9.0,1,5,16.666666666666664,83.33333333333334,2023-04-03 09:15:00+05:30 - 2023-06-07 09:15:00+05:30
IOC.NS,60d,7,1h,8,38,6,39999.847412109375,25000000,10000,0.9,9.0,1,5,16.666666666666664,83.33333333333334,2023-04-03 09:15:00+05:30 - 2023-06-07 09:15:00+05:30
IOC.NS,60d,7,1h,8,38,6,234500.0457763672,25000000,10000,2,10,3,3,50.0,50.0,2023-04-03 12:15:00+05:30 - 2023-06-09 09:15:00+05:30
RELIANCE.NS,60d,15,1h,8,38,15,-16999.51171875,25000000,1000,2,10,5,10,33.33333333333333,66.66666666666666,2023-03-27 13:15:00+05:30 - 2023-06-13 10:15:00+05:30
RELIANCE.NS,60d,15,1h,8,38,15,-3849.609375,25000000,1000,1,10,5,10,33.33333333333333,66.66666666666666,2023-03-27 13:15:00+05:30 - 2023-06-13 10:15:00+05:30
RELIANCE.NS,60d,15,1h,8,38,15,10850.5859375,25000000,1000,2,20,4,11,26.666666666666668,73.33333333333333,2023-03-27 13:15:00+05:30 - 2023-06-13 11:15:00+05:30
RELIANCE.NS,60d,15,1h,8,38,15,2500.48828125,25000000,1000,3,30,4,11,26.666666666666668,73.33333333333333,2023-03-27 13:15:00+05:30 - 2023-06-13 14:15:00+05:30
RELIANCE.NS,60d,15,1h,8,38,15,6850.5859375,25000000,1000,1.9,19.0,4,11,26.666666666666668,73.33333333333333,2023-03-27 13:15:00+05:30 - 2023-06-13 11:15:00+05:30
RELIANCE.NS,60d,15,1h,8,38,15,-3849.609375,25000000,1000,1,10,5,10,33.33333333333333,66.66666666666666,2023-03-27 13:15:00+05:30 - 2023-06-13 10:15:00+05:30
RELIANCE.NS,60d,15,1h,8,38,15,10850.5859375,25000000,1000,2,20,4,11,26.666666666666668,73.33333333333333,2023-03-27 13:15:00+05:30 - 2023-06-13 11:15:00+05:30
WIPRO.NS,60d,8,1h,8,38,8,43250.030517578125,25000000,1000,2,20,3,5,37.5,62.5,2023-04-13 11:15:00+05:30 - 2023-06-06 12:15:00+05:30
WIPRO.NS,60d,8,1h,8,38,8,43250.030517578125,25000000,1000,2,20,3,5,37.5,62.5,2023-04-13 11:15:00+05:30 - 2023-06-06 12:15:00+05:30
WIPRO.NS,60d,8,1h,8,38,8,43250.030517578125,25000000,1000,2,20,3,5,37.5,62.5,2023-04-13 11:15:00+05:30 - 2023-06-06 12:15:00+05:30
WIPRO.NS,60d,8,1h,8,38,8,43250.030517578125,25000000,1000,2,20,3,5,37.5,62.5,2023-04-13 11:15:00+05:30 - 2023-06-06 12:15:00+05:30
WIPRO.NS,60d,8,1h,8,38,8,43250.030517578125,25000000,1000,2,20,3,5,37.5,62.5,2023-04-13 11:15:00+05:30 - 2023-06-06 12:15:00+05:30
WIPRO.NS,60d,8,1h,8,38,8,432500.30517578125,25000000,10000,2,20,3,5,37.5,62.5,2023-04-13 11:15:00+05:30 - 2023-06-06 12:15:00+05:30
^DJI,60d,10,1h,8,38,10,-2296.015625,500000,10,2,20,4,6,40.0,60.0,2023-04-20 14:30:00-04:00 - 2023-06-01 14:30:00-04:00
^DJI,60d,10,1h,8,38,10,-1680.46875,500000,10,1,10,5,5,50.0,50.0,2023-04-20 14:30:00-04:00 - 2023-06-01 13:30:00-04:00
^DJI,60d,10,1h,8,38,10,-1930.46875,500000,10,0.5,5.0,5,5,50.0,50.0,2023-04-20 14:30:00-04:00 - 2023-06-01 13:30:00-04:00
